                     time                     mass                     xmom                     ymom                     zmom                ang mom x                ang mom y                ang mom z                    rho_K                    rho_e                    rho_E
    1.133097946474574e-07        118857438710.3637    2.653498028660705e+18        39.87188720703125                        0                        0                        0   -4.165935158407854e+19    3.805602876140126e+27    6.944886879224305e+28    7.325447166838262e+28
    1.136246339157273e-07        118886413997.9009     2.67659235206593e+18        288.8304846286774                        0                        0                        0   -4.206704272250497e+19    3.800512185917474e+27    6.954494089056462e+28    7.334545307648126e+28
    1.139366095542171e-07        118915125739.8627    2.699300969687913e+18       -100.4181890487671                        0                        0                        0    -4.24686578836662e+19    3.794982333444503e+27    6.964042361005165e+28    7.343540594349492e+28
    1.142417114707813e-07        118943204879.4478    2.721342357461939e+18        465.4243154525757                        0                        0                        0   -4.284154066150001e+19    3.790445655460184e+27    6.972902664797316e+28    7.351947230343306e+28
    1.145384904729623e-07        118970518044.5764    2.742626305655042e+18        96.80434417724609                        0                        0                        0    -4.31848469929539e+19    3.785520054540731e+27    6.981534481715036e+28    7.360086487169045e+28
     1.14822162682387e-07        118996624965.3542    2.762828027949664e+18       -238.1087119579315                        0                        0                        0   -4.350118759744528e+19    3.780724129144989e+27    6.989944745835142e+28    7.368017158749591e+28
    1.151144702130919e-07        119023526612.0202    2.783501029424808e+18       -101.7105860710144                        0                        0                        0   -4.382217336512587e+19    3.775702081933645e+27    6.998710339629263e+28    7.376280547822522e+28
    1.154200531281567e-07        119051650018.8593    2.804959037755184e+18        106.9084050655365                        0                        0                        0   -4.415144322997767e+19     3.77064084623671e+27    7.007940124844299e+28    7.385004209467958e+28
    1.157254001402935e-07        119079751715.0805    2.826245095018909e+18        182.2190109491348                        0                        0                        0   -4.447296100400346e+19    3.765850320835791e+27    7.016956871448465e+28    7.393541903532013e+28
    1.160324326002208e-07        119108008526.4323    2.847493191565152e+18        313.2656392157078                        0                        0                        0    -4.47919376475451e+19    3.760141649769543e+27    7.026180591062445e+28    7.402194756039363e+28
    1.163448377691877e-07         119136759798.943    2.868954072957603e+18        270.7331589758396                        0                        0                        0   -4.511105227540929e+19    3.754714470882742e+27    7.035884969326693e+28    7.411356416414943e+28
    1.166657802508056e-07        119166296777.4112    2.890836711630067e+18        76.35041964054108                        0                        0                        0   -4.543552223678405e+19    3.750381952225059e+27    7.045462204154278e+28    7.420500399376723e+28
    1.169756417299174e-07        119194813949.0567    2.911808354335011e+18        464.1964270472527                        0                        0                        0   -4.574954063208255e+19    3.745070839577191e+27    7.054726758524145e+28    7.429233842481807e+28
    1.172773420593342e-07        119222580033.7737    2.932081599009358e+18       -205.7366743087769                        0                        0                        0   -4.606182129487172e+19    3.739645864106919e+27    7.063973233552429e+28    7.437937819963104e+28
    1.175857645109364e-07        119250964768.8396    2.952657854342645e+18        545.6281862258911                        0                        0                        0   -4.639349937681327e+19    3.734518467937647e+27    7.073175417014916e+28    7.446627263808636e+28
    1.179016196991589e-07        119280033553.5218    2.973575543584296e+18        339.4400589466095                        0                        0                        0   -4.674139811446425e+19    3.728795807395087e+27    7.082468325305267e+28    7.455347906044726e+28
    1.182003215108613e-07        119307523678.6564     2.99321462086885e+18        275.8847308158875                        0                        0                        0   -4.707445412245786e+19    3.723778127018283e+27    7.091423604513869e+28     7.46380141721563e+28
    1.185075632418521e-07        119335799749.6432    3.013270873678929e+18       -22.36352634429932                        0                        0                        0   -4.743144654130903e+19    3.718474842537117e+27    7.100761051705282e+28    7.472608535958928e+28
    1.188283830872129e-07         119365325441.651    3.034056979503268e+18        15.42965495586395                        0                        0                        0   -4.781448079778147e+19    3.712986438512616e+27    7.110375253407001e+28    7.481673897258234e+28
    1.191300999189649e-07        119393093045.1108    3.053459415409593e+18        119.8822311162949                        0                        0                        0   -4.817483523981388e+19    3.708547170344372e+27    7.119342902862264e+28    7.490197619896615e+28
    1.194343487687701e-07        119421093675.2563    3.072882859160294e+18        11.55618929862976                        0                        0                        0   -4.854140162188808e+19    3.703492457006274e+27    7.128425018519186e+28    7.498774264219819e+28
    1.197364239698455e-07        119448894260.1618    3.092026622592923e+18        139.1524138450623                        0                        0                        0   -4.890618502062898e+19    3.697584629213559e+27    7.137791374717781e+28    7.507549837639069e+28
     1.20048180727145e-07        119477585858.0495    3.111636956763601e+18        111.5517514944077                        0                        0                        0   -4.927796049459751e+19    3.692090969846391e+27    7.147538080370806e+28    7.516747177355368e+28
    1.203702496184528e-07        119507226502.2542    3.131742424003437e+18       -79.55145229399204                        0                        0                        0   -4.963799624132588e+19    3.686482337556437e+27    7.157632664514518e+28    7.526280898270126e+28
    1.206594893837603e-07        119533845816.3353    3.149669039179982e+18        335.7664039134979                        0                        0                        0    -4.99401617011468e+19    3.682205769010078e+27      7.1662535396919e+28    7.534474116592881e+28
    1.209573271718303e-07         119561256423.647    3.168004075689705e+18        61.43084406852722                        0                        0                        0     -5.0253635209024e+19    3.677228192487012e+27     7.17506845091121e+28    7.542791270159881e+28
    1.212519648651442e-07        119588372519.8378    3.186019647685818e+18       -53.07041935622692                        0                        0                        0   -5.057123162226721e+19    3.671928230386824e+27    7.183633291825176e+28    7.550826114863782e+28
    1.215557621797855e-07        119616331594.2992    3.204469723031372e+18        51.13165187835693                        0                        0                        0   -5.089500500247785e+19    3.666120370268328e+27    7.192333541157685e+28    7.558945578184452e+28
    1.218688067718336e-07        119645141714.1939    3.223353760489836e+18        163.6754268407822                        0                        0                        0   -5.121683007447794e+19    3.660411391243045e+27     7.20137779041188e+28    7.567418929536109e+28
    1.221878208335102e-07        119674501216.3186    3.242476243673769e+18        235.2623360753059                        0                        0                        0   -5.153522535341297e+19    3.655728888869229e+27    7.210779875942119e+28    7.576352764828959e+28
    1.224995099333749e-07        119703186587.5576    3.261055077320414e+18        157.1357955932617                        0                        0                        0   -5.183887383241202e+19    3.650741183673849e+27    7.220478528976437e+28    7.585552647343783e+28
    1.228202133996152e-07        119732701568.9623    3.280062723948465e+18        292.7054989337921                        0                        0                        0    -5.21451339788822e+19    3.644904502336387e+27    7.231272172229277e+28    7.595762622462836e+28
    1.231569520391676e-07        119763692299.4375    3.299901027234662e+18       -491.5886991322041                        0                        0                        0   -5.245834718992604e+19    3.641061241844082e+27    7.241842766252636e+28    7.605948890437014e+28
    1.234612204211265e-07        119791694727.1661    3.317751624778165e+18        525.4761390686035                        0                        0                        0   -5.273972130929238e+19    3.637196111415418e+27     7.25052754460154e+28     7.61424715574307e+28
    1.237496936188504e-07         119818243492.499    3.334641411959148e+18        112.9300231933594                        0                        0                        0   -5.301069833201279e+19    3.632131105361453e+27    7.258588215089914e+28    7.621801325626068e+28
    1.240449812806716e-07         119845419406.592    3.351918271151141e+18        405.9455261230469                        0                        0                        0   -5.328547503436227e+19     3.62584251226162e+27    7.266923143576775e+28    7.629507394802935e+28
    1.243511873145846e-07        119873600160.3047    3.369830933627021e+18         -315.62841796875                        0                        0                        0   -5.356387123919004e+19    3.619696709204491e+27    7.275710862031485e+28    7.637680532951919e+28
    1.246721951640582e-07        119903143154.7076    3.388618162974124e+18        98.76103973388672                        0                        0                        0    -5.38507041302623e+19    3.614308667592212e+27    7.285181387269372e+28    7.646612254028589e+28
    1.249907642151796e-07        119932461701.6204    3.407275355916705e+18        346.5993838310242                        0                        0                        0   -5.413736689182972e+19    3.609757532938614e+27    7.294964948925379e+28    7.655940702219194e+28
    1.253076909843114e-07        119961629106.0371    3.425845423590641e+18       -164.3943390846252                        0                        0                        0   -5.443250046317833e+19    3.604533193316657e+27    7.304966127732041e+28    7.665419447063722e+28
    1.256237836354138e-07        119990719744.9035    3.444407611792379e+18       -26.39164090156555                        0                        0                        0   -5.472266469028093e+19     3.59889918237121e+27    7.315348217202764e+28    7.675238135439895e+28
    1.259383123853317e-07        120019666454.8156     3.46292497200484e+18        413.1400651931763                        0                        0                        0    -5.50010081226431e+19    3.594918912806247e+27    7.324895566318211e+28     7.68438745759883e+28
    1.262447960252633e-07         120047872757.166    3.481012395198195e+18        192.2699413299561                        0                        0                        0   -5.528081558842982e+19    3.590341689812704e+27    7.333561345146184e+28    7.692595514127456e+28
     1.26530652454357e-07        120074180696.0481    3.497924753207684e+18       -37.88950347900391                        0                        0                        0   -5.555717463439502e+19    3.585682314932659e+27    7.341573915148595e+28    7.700142146641835e+28
     1.26816836247786e-07        120100518762.9251    3.514887508872057e+18       -295.6191387176514                        0                        0                        0    -5.58449580993653e+19    3.580322479807537e+27    7.349800282936569e+28    7.707832530917333e+28
    1.271094203409006e-07        120127445862.1827    3.532257918838168e+18       -246.7850856781006                        0                        0                        0   -5.614440510902691e+19    3.574863586663298e+27    7.358383749392428e+28    7.715870108058735e+28
    1.274149164507379e-07        120155561280.1631    3.550428690283781e+18         379.669490814209                        0                        0                        0   -5.645737745368712e+19    3.569121326488841e+27    7.367577269396643e+28    7.724489402045498e+28
    1.277274148224923e-07        120184321130.3127     3.56905926304013e+18        243.2835626602173                        0                        0                        0   -5.677571496052539e+19    3.564195613474662e+27    7.376988995916176e+28     7.73340855726361e+28
    1.280440081122804e-07        120213457843.9584     3.58797274338377e+18        130.1247062683105                        0                        0                        0   -5.710166760105363e+19    3.559699668582239e+27    7.386347928296442e+28    7.742317895154634e+28
     1.28354956274281e-07        120242075025.2034    3.606586255693545e+18        592.0635719299316                        0                        0                        0   -5.741986454859714e+19    3.553351492873496e+27    7.395976666295305e+28    7.751311815582663e+28
    1.286714530909334e-07        120271202860.2339     3.62556965798851e+18       -198.8354568481445                        0                        0                        0   -5.773275494106842e+19    3.548539964551631e+27     7.40583226105908e+28    7.760686257514226e+28
    1.289966421684833e-07        120301130661.4186    3.645113428246582e+18        691.9298706054688                        0                        0                        0   -5.804683129837262e+19    3.543778524985329e+27    7.415461171583973e+28    7.769839024082461e+28
    1.292991238475614e-07        120328968655.3076    3.663324535506715e+18       -26.03074645996094                        0                        0                        0   -5.833366686080793e+19    3.539046278785894e+27    7.424439459587357e+28    7.778344087465915e+28
    1.295963100050577e-07        120356319291.7543    3.681242751705465e+18        102.6588265895844                        0                        0                        0   -5.860566568723938e+19    3.533918071460435e+27    7.433322676686334e+28    7.786714483832302e+28
    1.299042156253774e-07        120384656461.8035    3.699836637600957e+18        434.8630781173706                        0                        0                        0   -5.888050054468089e+19    3.528530651857315e+27    7.442326229892518e+28    7.795179295078251e+28
    1.302125278240286e-07        120413031050.0701    3.718487588197421e+18        661.9894452095032                        0                        0                        0   -5.913917689514847e+19    3.522945455538155e+27    7.451438319968457e+28    7.803732865522269e+28
    1.305212312788008e-07        120441441646.4196    3.737193679381475e+18       -229.6678001880646                        0                        0                        0     -5.9379817788783e+19    3.517306199556494e+27    7.460884853205362e+28    7.812615473160987e+28
    1.308381151059388e-07        120470605098.7987     3.75642601527769e+18              120.8515625                        0                        0                        0   -5.961806112733318e+19    3.512098355597392e+27    7.470355568619875e+28     7.82156540417955e+28
     1.31151124566206e-07         120499411985.446    3.775451703802035e+18         370.113353729248                        0                        0                        0   -5.985165079995659e+19    3.506658341549705e+27    7.479693908784661e+28    7.830359742939601e+28
    1.314555673261929e-07        120527430461.5332    3.793983228970946e+18        321.9780540466309                        0                        0                        0   -6.007614295116322e+19    3.500832082004863e+27    7.489098761148053e+28    7.839181969348534e+28
    1.317682602997697e-07        120556208221.2773    3.813013222712129e+18        34.36242485046387                        0                        0                        0   -6.031065766156444e+19    3.495688879677651e+27    7.498843137914869e+28    7.848412025882644e+28
    1.320863104786099e-07        120585479015.3363    3.832377762050962e+18        327.0579528808594                        0                        0                        0   -6.057100238148392e+19    3.490334106349115e+27    7.508623319829428e+28    7.857656730464293e+28
    1.323813629623689e-07        120612633285.5218    3.850398098292254e+18        153.1601257324219                        0                        0                        0   -6.084211023398778e+19     3.48574858318755e+27    7.517574416773929e+28    7.866149275092644e+28
    1.326783895666024e-07        120639969237.9626     3.86857534183562e+18        323.1298720836639                        0                        0                        0   -6.113121197297467e+19    3.480869017276315e+27    7.526261908396018e+28    7.874348810123629e+28
    1.329750810193938e-07        120667274345.7456    3.886733573954739e+18        205.0431797504425                        0                        0                        0   -6.142721508742197e+19     3.47567701334769e+27    7.534779588169846e+28    7.882347289504616e+28
    1.332775572811505e-07        120695111841.0678    3.905240238052691e+18        361.0542068481445                        0                        0                        0   -6.172833931099274e+19    3.469951233474276e+27    7.543597435724762e+28    7.890592559072164e+28
    1.335891910202981e-07        120723792117.3491    3.924294750746655e+18       -440.5971336364746                        0                        0                        0   -6.203660569705429e+19    3.464114154218304e+27    7.552998596200395e+28     7.89941001162221e+28
    1.339123117206716e-07         120753529561.646    3.944037625367408e+18        75.78308868408203                        0                        0                        0   -6.235777206011956e+19    3.459081271920635e+27    7.562578437052247e+28      7.9084865642443e+28
    1.342267816873137e-07        120782470861.6158    3.963257273167971e+18       -10.42046010494232                        0                        0                        0   -6.267689699511771e+19    3.454161527120253e+27    7.571933797441309e+28    7.917349950153293e+28
     1.34537363132878e-07        120811054293.2139     3.98224828408787e+18        34.25668299198151                        0                        0                        0    -6.29971003380403e+19    3.448476778915572e+27    7.581580951762639e+28    7.926428629654181e+28
    1.348594150372016e-07        120840693374.0724    4.001953100471696e+18       -695.9492573589087                        0                        0                        0   -6.332464946960161e+19    3.443300054481364e+27    7.591765651195417e+28    7.936095656643558e+28
    1.351754872952271e-07        120869782136.1232    4.021307459973407e+18        197.9713439941406                        0                        0                        0   -6.364361755536169e+19    3.439107584621479e+27    7.601272237618538e+28     7.94518299608066e+28
    1.354781633690732e-07        120897638020.5514    4.039861130095923e+18       -45.44505310058594                        0                        0                        0   -6.395118715795322e+19    3.434413931868801e+27    7.610304408156298e+28    7.953745801343124e+28
    1.357716383826261e-07         120924647112.999    4.057870451792864e+18        328.7316207885742                        0                        0                        0   -6.424879512732316e+19     3.42972701636894e+27    7.618812157610252e+28     7.96178485924709e+28
    1.360727623214968e-07        120952360151.3407    4.076370411133256e+18        -185.430549621582                        0                        0                        0    -6.45504423624917e+19    3.423923661478814e+27      7.6274244541231e+28    7.969816820270977e+28
    1.363821704191939e-07        120980835597.3881    4.095399521620706e+18        372.6339721679688                        0                        0                        0   -6.485712559062245e+19    3.417496092694004e+27    7.636293298969362e+28    7.978042908238738e+28
     1.36699767249939e-07        121010064668.9153    4.114953824656994e+18       -184.8946075439453                        0                        0                        0   -6.517060429753473e+19    3.411753020460161e+27    7.645476729076796e+28    7.986652031122772e+28
     1.37015528865274e-07         121039124841.898    4.134422302394953e+18        154.3071899414062                        0                        0                        0   -6.547886235919009e+19    3.406996993681251e+27    7.654839493842003e+28     7.99553919321009e+28
    1.373388019469131e-07        121068876310.1468    4.154384225595714e+18       -348.5990600585938                        0                        0                        0   -6.578321253070387e+19    3.401640700003189e+27    7.665060551300815e+28    8.005224621301066e+28
    1.376753071819879e-07        121099845559.9418    4.175197258897875e+18       -120.4491577148438                        0                        0                        0   -6.609511476081866e+19    3.395688040457495e+27    7.676469848542682e+28    8.016038652588437e+28
    1.380145087625147e-07        121131062959.8006    4.196213815627999e+18       -133.2458600997925                        0                        0                        0   -6.642145618749016e+19    3.391698209359072e+27    7.686871307002086e+28    8.026041127937983e+28
     1.38318934427263e-07        121159079862.5788    4.215105395317743e+18       -95.10716247558594                        0                        0                        0   -6.671634067830471e+19     3.38731754691551e+27    7.695454103853384e+28    8.034185858544923e+28
    1.386062243338866e-07        121185519727.2652    4.232944567421374e+18        812.3317260742188                        0                        0                        0   -6.698986853387094e+19    3.381868948586163e+27    7.703453245813113e+28    8.041640140671703e+28
    1.389028691654963e-07        121212820544.4079     4.25140412297562e+18        492.6297774612904                        0                        0                        0   -6.727216797764382e+19    3.375783873677752e+27    7.711781868762393e+28    8.049360256130094e+28
    1.392093400214588e-07        121241025670.2241    4.270542445869679e+18        313.9530955553055                        0                        0                        0   -6.756704260954678e+19    3.369694912603148e+27    7.720598767328843e+28    8.057568258589133e+28
    1.395311344202194e-07        121270641052.3306    4.290705590119815e+18        263.5630493164062                        0                        0                        0   -6.788275280337447e+19    3.363862128197249e+27    7.730071405362205e+28    8.066457618181916e+28
    1.398462614078671e-07        121299642819.2574    4.310492186735149e+18        22.76425170898438                        0                        0                        0   -6.820280668299968e+19    3.358358113404259e+27    7.739655757675212e+28    8.075491569015595e+28
     1.40167238718898e-07        121329183003.1465     4.33065695470157e+18       -490.3965454101562                        0                        0                        0   -6.854003441903186e+19    3.353975064164442e+27    7.749613585139594e+28    8.085011091555959e+28
     1.40499733015882e-07        121359783118.2865    4.351552966688641e+18       -240.8806923627853                        0                        0                        0   -6.889722732369597e+19    3.347558587317096e+27    7.760283629329133e+28    8.095039488060782e+28
    1.408118794472924e-07        121388510578.6623    4.371179517775786e+18         174.481203019619                        0                        0                        0   -6.923095755712925e+19    3.344009881712069e+27     7.76983357853305e+28    8.104234566704235e+28
    1.411253784029858e-07        121417362514.5522    4.390912888434646e+18         -31.736572265625                        0                        0                        0   -6.956900937619046e+19    3.339475492008697e+27    7.778846248306446e+28     8.11279379750731e+28
    1.414174961662838e-07        121444246696.5443    4.409329341560316e+18        212.1314086914062                        0                        0                        0   -6.988676289374838e+19    3.334568508296387e+27    7.787187143785754e+28    8.120643994615355e+28
    1.417099781279768e-07        121471164396.4426    4.427796159798667e+18         619.399578332901                        0                        0                        0   -7.020417478828371e+19     3.32921904021636e+27     7.79567096247871e+28    8.128592866500303e+28
    1.420105264721665e-07        121498824461.6549    4.446800301476345e+18        255.4187039136887                        0                        0                        0   -7.053474408392181e+19    3.323822032759547e+27    7.804277212848517e+28    8.136659416124383e+28
    1.423261022335657e-07        121527867530.1284    4.466785318157877e+18        231.4702900648117                        0                        0                        0   -7.088775005045534e+19    3.318733906359934e+27    7.813258900919568e+28    8.145132291555523e+28
    1.426437775075632e-07        121557103820.9449    4.486934306666886e+18        272.3084716796875                        0                        0                        0   -7.125031495995905e+19    3.312677634160056e+27    7.822616379166415e+28      8.1538841425824e+28
    1.429612702794309e-07        121586323315.7253    4.507097078880934e+18        362.1583709716797                        0                        0                        0    -7.16232542383152e+19    3.306841750091892e+27    7.832447314721377e+28    8.163131489730536e+28
    1.432859450048491e-07        121616203780.0553    4.527752519650454e+18        126.6793212890625                        0                        0                        0   -7.201093781917177e+19    3.302236486530763e+27    7.842528563602731e+28    8.172752212255772e+28
    1.436090594692019e-07        121645940650.4384    4.548350757764573e+18            -81.451171875                        0                        0                        0   -7.239326270016483e+19    3.296971279777846e+27    7.852694131718961e+28    8.182391259696682e+28
     1.43919741831633e-07        121674533369.6179    4.568193819157206e+18          240.70556640625                        0                        0                        0   -7.273392002743336e+19    3.293154059769056e+27    7.862074887024444e+28    8.191390293001334e+28
     1.44230965037733e-07        121703175863.7215    4.588113426849475e+18           118.1572265625                        0                        0                        0   -7.305120980373343e+19    3.288670809028358e+27     7.87107998744207e+28    8.199947068344906e+28
    1.445145881340973e-07         121729278264.526    4.606309403034787e+18        -154.789306640625                        0                        0                        0   -7.332544903329166e+19    3.283964532670882e+27    7.879321886891344e+28    8.207718340158436e+28
    1.448078231551352e-07        121756265269.9822    4.625167502577109e+18         -74.430419921875                        0                        0                        0   -7.359750934122924e+19    3.278545365942654e+27    7.887863693624171e+28    8.215718230218424e+28
    1.451126211054431e-07        121784316434.9451    4.644821295058464e+18        256.3281555175781                        0                        0                        0   -7.387756143337121e+19    3.273082979898227e+27    7.896596129595326e+28    8.223904427585098e+28
    1.454289110873225e-07        121813425234.5575     4.66527290275789e+18        517.1897125244141                        0                        0                        0   -7.416962095281504e+19     3.26774413422968e+27    7.905646044969202e+28    8.232420458392139e+28
    1.457486575111502e-07        121842852137.4352    4.686006667954918e+18          38.336669921875                        0                        0                        0   -7.446526880482327e+19     3.26182035256356e+27    7.915062908224473e+28    8.241244943480767e+28
    1.460798721198621e-07        121873334480.3038    4.707533662978769e+18        351.6268005371094                        0                        0                        0   -7.477430609129465e+19    3.255916408505162e+27    7.925367911156788e+28    8.250959552007272e+28
     1.46414048389152e-07        121904089390.7195    4.729305992440891e+18        181.6795654296875                        0                        0                        0   -7.509100929595284e+19     3.25073396076712e+27    7.935886242898814e+28    8.260959638975507e+28
    1.467302606859544e-07        121933191040.8187    4.749944580877944e+18        291.2770080566406                        0                        0                        0   -7.539576426717266e+19    3.246273333304224e+27    7.945778383724592e+28    8.270405717054968e+28
    1.470321505025313e-07         121960974564.418     4.76967810015204e+18        282.4827880859375                        0                        0                        0   -7.569441061499621e+19    3.242384003647924e+27    7.954659373954546e+28    8.278897774319297e+28
    1.473445603090144e-07        121989726263.7282    4.790156564135139e+18        96.80035400390625                        0                        0                        0   -7.600923281728635e+19    3.237304359631731e+27    7.963572778565751e+28    8.287303214528888e+28
    1.476402649735943e-07        122016940555.4188    4.809582286108408e+18           385.1650390625                        0                        0                        0   -7.630909409902107e+19     3.23216382674267e+27     7.97206738267787e+28    8.295283765352113e+28
    1.479426855117858e-07        122044772922.3893    4.829447747185212e+18        8.046005249023438                        0                        0                        0   -7.661982894291096e+19    3.227221179916829e+27    7.980761985065254e+28    8.303484103056912e+28
    1.482580257424267e-07         122073794314.496    4.850151806631807e+18        348.2664184570312                        0                        0                        0   -7.695767009157464e+19    3.221778534941062e+27    7.989793011504226e+28    8.311970864998246e+28
    1.485760522758516e-07          122103062932.42    4.871021028029065e+18        324.5684204101562                        0                        0                        0   -7.731071250064382e+19    3.216119093182551e+27    7.999016428599491e+28    8.320628337917708e+28
     1.48899091518615e-07          122132792880.01    4.892217723221147e+18        523.7370128631592                        0                        0                        0    -7.76762449690595e+19     3.21105578673978e+27    8.008697058085106e+28    8.329802636759044e+28
    1.492278164772229e-07         122163046095.401    4.913798502733474e+18        41.36749267578125                        0                        0                        0   -7.805228054612668e+19    3.206399336401438e+27     8.01882992906342e+28    8.339469862703497e+28
    1.495451632404239e-07        122192252152.7117    4.934644767556166e+18        120.5485229492188                        0                        0                        0   -7.842147572624215e+19    3.200047500141054e+27    8.029247957275446e+28    8.349252707289519e+28
    1.498548362096322e-07        122220751975.4139    4.955000982822263e+18        277.0339641571045                        0                        0                        0   -7.876474616241114e+19    3.196038154708314e+27    8.038948987023697e+28    8.358552802494473e+28
    1.501751613604156e-07        122250232139.6908    4.976075643906769e+18       -231.1266393661499                        0                        0                        0   -7.910039220796758e+19    3.190871115699111e+27    8.048235945504656e+28    8.367323057074542e+28
    1.504707618397115e-07        122277436843.0012    4.995546330035583e+18        180.9034976959229                        0                        0                        0   -7.940336718577895e+19    3.185968981840332e+27    8.056560408851386e+28    8.375157307035372e+28
    1.507700619394548e-07         122304982029.781    5.015286534405321e+18        172.6642847061157                        0                        0                        0   -7.971020389012765e+19    3.180361843415724e+27    8.065047289591288e+28    8.383083473932851e+28
    1.510753413112127e-07        122333077500.9225    5.035442312774498e+18         14.4449462890625                        0                        0                        0   -8.002221773235788e+19    3.174601783589716e+27    8.073703142127529e+28    8.391163320486459e+28
    1.513958846515584e-07        122362577745.6211    5.056639748675766e+18           195.9208984375                        0                        0                        0   -8.034550954520617e+19    3.169109919707742e+27    8.082823351997204e+28    8.399734343967918e+28
    1.517155266212066e-07        122391995035.3716    5.077805993968222e+18           296.4736328125                        0                        0                        0   -8.066198055630861e+19    3.164281338947839e+27    8.092055371625367e+28    8.408483505520134e+28
    1.520335095469592e-07        122421259639.9946    5.098895645594437e+18          -168.7412109375                        0                        0                        0   -8.098080877792428e+19    3.159879447948957e+27    8.101548605497427e+28    8.417536550292304e+28
    1.523651416264283e-07        122451780403.5323    5.120930216117907e+18           177.7080078125                        0                        0                        0   -8.131168634921948e+19    3.153903771929439e+27    8.112285743126575e+28    8.427676120319458e+28
    1.527063817864644e-07        122483185417.9408     5.14363774515252e+18         -179.60888671875                        0                        0                        0    -8.16469137384431e+19    3.149736616004381e+27    8.123498414836116e+28    8.438472076436514e+28
    1.530375208081775e-07        122513660804.3871    5.165732192946195e+18          97.849365234375                        0                        0                        0   -8.196657419740863e+19    3.145921667591466e+27    8.133168513470644e+28    8.447760680229715e+28
    1.533404780170438e-07        122541542562.2335    5.185991033428098e+18        53.32639980316162                        0                        0                        0   -8.225456966990661e+19     3.14131514681802e+27     8.14156141278582e+28    8.455692927467616e+28
    1.536320829844488e-07        122568379550.5936    5.205526756402924e+18           346.4814453125                        0                        0                        0    -8.25397976607775e+19    3.135794397231268e+27    8.149625609380172e+28    8.463205049103308e+28
    1.539327269507611e-07        122596048416.1013    5.225706907162199e+18           60.39599609375                        0                        0                        0   -8.283796840122584e+19    3.129570929041549e+27    8.158105037900089e+28    8.471062130804246e+28
    1.542455761017672e-07         122624840549.167     5.24673524990286e+18         135.226318359375                        0                        0                        0   -8.315173805181482e+19     3.12362132531312e+27    8.167165344909822e+28    8.479527477441096e+28
    1.545678701591311e-07        122654501915.8542    5.268438607512399e+18             350.23828125                        0                        0                        0   -8.348238841468284e+19    3.118979856856929e+27    8.176553548430226e+28    8.488451534115844e+28
    1.548834717784649e-07        122683547364.0846    5.289734591446439e+18            359.880859375                        0                        0                        0   -8.381660274446791e+19    3.114939954105901e+27    8.185859920339514e+28    8.497353915750074e+28
    1.552108304007622e-07        122713674832.8117     5.31186483423786e+18             613.98828125                        0                        0                        0    -8.41828038464037e+19    3.109432787065681e+27    8.196085809837275e+28    8.507029088543795e+28
    1.555512723218064e-07        122745006383.6893    5.334939502988413e+18             133.22265625                        0                        0                        0   -8.456185854151498e+19    3.104244988021626e+27    8.207304526926361e+28    8.517729025728546e+28
    1.558858911972001e-07        122775802028.0296    5.357682431606689e+18               412.796875                        0                        0                        0   -8.492814645482049e+19    3.100924833410987e+27    8.217216462116376e+28    8.527308945457422e+28
    1.561843557015876e-07        122803270313.2971     5.37801560104028e+18            381.333984375                        0                        0                        0   -8.526598754030718e+19    3.096930127807094e+27     8.22551730593117e+28    8.535210318711844e+28
    1.564668185718005e-07         122829265936.169    5.397297961905195e+18            334.572265625                        0                        0                        0   -8.559639022862601e+19    3.092447259843282e+27    8.233237813119954e+28    8.542482539104244e+28
    1.567565536364976e-07        122855930833.6428     5.41710591251019e+18             424.83203125                        0                        0                        0   -8.593850639873135e+19    3.087080439501783e+27    8.241245144065901e+28    8.549953188016049e+28
    1.570607754544296e-07        122883928975.9911    5.437937198569378e+18          158.58447265625                        0                        0                        0   -8.629770323253066e+19    3.081374688191648e+27    8.249846034949735e+28     8.55798350376889e+28
    1.573802083632581e-07        122913327025.4564    5.459840933489293e+18            176.134765625                        0                        0                        0   -8.667855618624491e+19    3.075910060732466e+27    8.259176523638425e+28    8.566767529711638e+28
    1.576953232594689e-07        122942327679.5843    5.481472833351627e+18                -68.65625                        0                        0                        0   -8.705609822419863e+19    3.071079373974148e+27    8.268611319140922e+28    8.575719256538284e+28
    1.580182217491645e-07         122972044673.388    5.503673605698628e+18            282.095703125                        0                        0                        0   -8.744412477516462e+19    3.066574273500054e+27    8.278433414007531e+28    8.585090841357453e+28
    1.583476086093125e-07        123002358804.9011    5.526366116929459e+18           585.8193359375                        0                        0                        0   -8.783954153395556e+19    3.060860839928536e+27    8.289027103252513e+28    8.595113187245344e+28
    1.586835063836572e-07        123033272148.8696    5.549561715949435e+18           198.7216796875                        0                        0                        0   -8.823457142381699e+19    3.056809198297818e+27    8.299510600091927e+28    8.605191519921706e+28
    1.590006089774964e-07        123062455734.7856    5.571515046907124e+18           -73.1357421875                        0                        0                        0   -8.860020006697637e+19    3.053601167518858e+27    8.308663183203901e+28    8.614023299955808e+28
    1.592905812294484e-07        123089142461.0771    5.591636225150758e+18           773.5048828125                        0                        0                        0   -8.892631752709361e+19    3.049851919328303e+27    8.316659633366312e+28    8.621644825299127e+28
    1.595852480573145e-07        123116261238.5799    5.612125807140008e+18        790.4485473632812                        0                        0                        0   -8.925348617289125e+19     3.04501973446065e+27    8.324693762936516e+28    8.629195736382519e+28
